"","p_val","auc","avg_log2FC","pct.1","pct.2","p_val_adj"
"RPA2",0.416340154468796,0.543218085106383,-0.335102696959428,0.5,0.383,1
"BRK1",0.416514645959833,0.455784574468085,-0.532873989572702,0.406,0.479,1
"ATP6V0A2",0.416577621059057,0.534242021276596,0.635050879785916,0.25,0.191,1
"KIF2A",0.416779134883981,0.542719414893617,-0.477092154374364,0.469,0.372,1
"C1QBP",0.418200714447574,0.452293882978723,-0.897447552082588,0.812,0.702,1
"LSM3",0.418406578574642,0.546542553191489,-0.283824400004447,0.719,0.553,1
"IKBKB",0.41858991249783,0.542553191489362,0.490201200298014,0.438,0.383,1
"SLC23A2",0.418606055902841,0.533577127659574,0.255279059452294,0.25,0.181,1
"C2H18ORF21",0.418867023301687,0.53407579787234,0.740012013783856,0.25,0.191,1
"LMAN1",0.419143329548973,0.461269946808511,-1.39065642749886,0.25,0.309,1
"RNMT",0.419566989342945,0.543550531914894,-0.532120558426208,0.531,0.404,1
"SNX10",0.419647436293199,0.523603723404255,-0.834201197605798,0.125,0.074,1
"LOC112531093",0.419800585502213,0.54438164893617,-0.557620651908388,0.594,0.436,1
"FAM175B",0.42041006399968,0.532912234042553,-1.1092691942153,0.25,0.17,1
"LGR6",0.421348555438351,0.452792553191489,-0.921926921585209,0.719,0.702,1
"ASAP1",0.421723641522217,0.542719414893617,-0.319387121458146,0.5,0.383,1
"LRRC6",0.421862840513066,0.453291223404255,-0.593940289670374,0.656,0.638,1
"ZBTB49",0.422412954727683,0.526928191489362,0.384663850235325,0.156,0.106,1
"SAMM50",0.422602189380251,0.545711436170213,-0.319238259979646,0.688,0.521,1
"PNPLA7",0.422982744927499,0.526097074468085,-0.621999880045686,0.156,0.096,1
"SKAP2",0.423240213341033,0.460605053191489,-1.3549603902766,0.281,0.33,1
"GRIA2",0.42359746798479,0.545378989361702,-1.09704986826211,0.656,0.511,1
"OTUD3",0.424174576601527,0.458942819148936,-0.466991678907875,0.312,0.383,1
"ABHD2",0.424821662378087,0.464926861702128,-2.43442036440439,0.188,0.245,1
"ATRNL1",0.424834436211387,0.535073138297872,-0.455126303155574,0.281,0.213,1
"EXOSC1",0.425058827726628,0.544714095744681,-0.6127587573134,0.625,0.479,1
"RABGGTA",0.425305551130364,0.455119680851064,-0.306891284240935,0.438,0.564,1
"LOC100859276",0.427112909610108,0.538397606382979,-1.45521432335272,0.375,0.277,1
"SGPP2",0.42737384439313,0.46343085106383,-1.55044661902065,0.219,0.277,1
"AKR1E2",0.427477938900809,0.545545212765957,0.355629999803039,0.625,0.574,1
"BCL2L1",0.4280383356473,0.539893617021277,0.64783826238112,0.406,0.319,1
"LYPLAL1",0.428048630409214,0.533410904255319,0.56676356562374,0.25,0.191,1
"DDX54",0.428228049342037,0.526595744680851,1.45812601217635,0.156,0.106,1
"IPO9",0.428295093980897,0.52875664893617,-0.532641465591073,0.188,0.128,1
"HIST1H2A4",0.428361082397612,0.463929521276596,-1.12822097244166,0.219,0.266,1
"ZNF830",0.428460789564018,0.54188829787234,-0.285932934315166,0.5,0.372,1
"FBXO6",0.428621411486122,0.537234042553192,0.781291044825207,0.312,0.266,1
"CHPF2",0.429398327595384,0.459940159574468,-1.07088137314889,0.312,0.362,1
"KCTD6",0.430207850517142,0.46625664893617,-2.48786954346597,0.188,0.223,1
"NDUFAB1",0.430778601984214,0.453125,-0.316328047547727,0.906,0.904,1
"KCNIP2",0.430964496929744,0.528590425531915,-0.789365549539724,0.188,0.128,1
"LMBRD2",0.431461139226501,0.465425531914894,-1.69220491314895,0.188,0.245,1
"TKT",0.431748520932717,0.540392287234043,0.304350051148932,0.406,0.351,1
"CAPRIN1",0.432002950156987,0.453457446808511,-0.708385077744381,0.781,0.787,1
"TERF2IP",0.432151127927466,0.45844414893617,-0.801664382116342,0.375,0.415,1
